id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
679,COMP_M,SimpleCase,ServiceA,M.A,0,6,0,16,Sensor,2.292263610315186,760.0512824263054,762.3435460366206,743.0,760.0512824263054
677,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,760.9214316479395,769.9101956928832,741.0,742.0002583333327
663,SINK_M,SimpleCase,Actuator,M.B,2,1,12,1,ServiceA,0,761.0601835424798,761.0601835424798,749.3480116858251,761.0601835424798
688,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,762.0517257575774,767.0206698569563,752.0,762.0517257575774
669,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,762.0601880879343,762.0601880879343,760.9214316479395,762.0601880879343
696,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,763.0000518707482,773.0000518707482,761.0,763.0000518707482
684,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,763.0601926333889,763.0601926333889,760.0003268707475,763.0601926333889
683,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,764.0513383040952,766.3370525898096,747.0,764.0513383040952
689,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,764.051893333335,768.9901649382732,753.0,764.051893333335
685,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,764.0601971788434,764.0601971788434,760.8768787361915,764.0601971788434
697,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,765.0000188596491,774.8765620695257,763.0,765.0000188596491
676,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,765.0602017242979,765.0602017242979,757.0508944444459,765.0602017242979
698,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,766.0000266666666,775.9379148654243,764.0,766.0000266666666
686,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,766.0602062697525,766.0602062697525,761.9382315320902,766.0602062697525
674,SINK_M,SimpleCase,Actuator,M.B,5,1,15,1,ServiceA,0,767.060210815207,767.060210815207,754.304136206127,767.060210815207
678,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,768.0602153606616,768.0602153606616,759.0825070671979,768.0602153606616
690,COMP_M,SimpleCase,ServiceA,M.A,0,2,0,12,Sensor,2.2988505747126435,769.0521055555573,771.35095613027,754.0,769.0521055555573
675,SINK_M,SimpleCase,Actuator,M.B,3,1,13,1,ServiceA,0,769.0605168758132,769.0605168758132,758.3233983838398,769.0605168758132
680,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,769.9101956928832,778.898959737827,744.0,745.0002833333326
702,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,770.0000595238093,778.9386070098428,768.0,770.0000595238093
693,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,770.0523944444462,775.0523944444462,758.0,770.0523944444462
692,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,770.0605214212677,770.0605214212677,767.9385653431763,770.0605214212677
677,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,771.0605259667223,771.0605259667223,769.9101956928832,771.0605259667223
687,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,772.0605305121768,772.0605305121768,764.1148411392421,772.0605305121768
679,SINK_M,SimpleCase,Actuator,M.B,6,1,16,1,ServiceA,0,773.0606835424799,773.0606835424799,762.3435460366206,773.0606835424799
691,COMP_M,SimpleCase,ServiceA,M.A,0,5,0,15,Sensor,2.2535211267605635,774.0521706349224,776.305691761683,755.0,774.0521706349224
695,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,774.0527271929843,779.0841737338649,760.0,774.0527271929843
696,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,775.0000615182436,775.0000615182436,773.0000518707482,775.0000615182436
699,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,775.0528833333352,780.1161744725757,765.0,775.0528833333352
707,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,776.0000518707482,786.0000518707482,774.0,776.0000518707482
688,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,776.0000660636981,776.0000660636981,767.0206698569563,776.0000660636981
708,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,777.0000605263157,786.8766037361922,775.0,777.0000605263157
697,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,777.0000706091527,777.0000706091527,774.8765620695257,777.0000706091527
709,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,778.0000683333332,787.9379565320909,776.0,778.0000683333332
689,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,778.0000751546072,778.0000751546072,768.9901649382732,778.0000751546072
694,COMP_M,SimpleCase,ServiceA,M.A,0,3,0,13,Sensor,2.272727272727273,778.0522266666685,780.3249539393958,759.0,778.0522266666685
682,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,778.898959737827,787.8877237827708,746.0,747.0002999999992
698,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,779.0000797000617,779.0000797000617,775.9379148654243,779.0000797000617
683,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,780.0000842455163,780.0000842455163,766.3370525898096,780.0000842455163
680,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,781.0000887909708,781.0000887909708,778.898959737827,781.0000887909708
712,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,781.0000928571426,789.9386403431761,779.0,781.0000928571426
702,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,782.0000933364254,782.0000933364254,778.9386070098428,782.0000933364254
700,COMP_M,SimpleCase,ServiceA,M.A,0,6,0,16,Sensor,2.292263610315186,782.0531157596391,784.3453793699543,766.0,782.0531157596391
703,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,782.0533924242444,787.0223365236233,770.0,782.0533924242444
690,SINK_M,SimpleCase,Actuator,M.B,2,1,12,1,ServiceA,0,783.0000978818799,783.0000978818799,771.35095613027,783.0000978818799
693,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,784.0001024273345,784.0001024273345,775.0523944444462,784.0001024273345
704,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,784.053560000002,788.9918316049402,771.0,784.053560000002
695,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,785.06118354248,785.06118354248,779.0841737338649,785.06118354248
701,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,786.0531716374289,788.3388859231433,767.0,786.0531716374289
699,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,787.0612668758133,787.0612668758133,780.1161744725757,787.0612668758133
706,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,787.8877237827708,796.8764878277145,773.0,774.0000333333332
710,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,788.0538944444465,793.0538944444465,777.0,788.0538944444465
707,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,788.0612714212679,788.0612714212679,786.0000518707482,788.0612714212679
720,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,789.0001602040812,799.0001602040812,787.0,789.0001602040812
705,COMP_M,SimpleCase,ServiceA,M.A,0,2,0,12,Sensor,2.2988505747126435,789.0537722222243,791.352622796937,772.0,789.0537722222243
708,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,789.0612759667224,789.0612759667224,786.8766037361922,789.0612759667224
721,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,790.0001688596487,799.8767120695253,788.0,790.0001688596487
682,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,790.061280512177,790.061280512177,787.8877237827708,790.061280512177
722,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,791.0001766666662,800.9380648654239,789.0,791.0001766666662
691,SINK_M,SimpleCase,Actuator,M.B,5,1,15,1,ServiceA,0,791.0612850576315,791.0612850576315,776.305691761683,791.0612850576315
723,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,792.000184523809,800.9387320098425,790.0,792.000184523809
713,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,792.0542271929846,797.0856737338652,780.0,792.0542271929846
709,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,792.061289603086,792.061289603086,787.9379565320909,792.061289603086
714,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,793.0543833333355,798.117674472576,781.0,793.0543833333355
694,SINK_M,SimpleCase,Actuator,M.B,3,1,13,1,ServiceA,0,793.0612941485406,793.0612941485406,780.3249539393958,793.0612941485406
711,COMP_M,SimpleCase,ServiceA,M.A,0,5,0,15,Sensor,2.2535211267605635,794.0541150793672,796.3076362061278,778.0,794.0541150793672
712,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,794.0612986939951,794.0612986939951,789.9386403431761,794.0612986939951
703,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,795.0613032394497,795.0613032394497,787.0223365236233,795.0613032394497
700,SINK_M,SimpleCase,Actuator,M.B,6,1,16,1,ServiceA,0,796.0613077849042,796.0613077849042,784.3453793699543,796.0613077849042
716,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,796.8764878277145,805.8652518726583,783.0,784.0001166666664
704,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,797.0616835424801,797.0616835424801,788.9918316049402,797.0616835424801
706,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,798.0616880879346,798.0616880879346,796.8764878277145,798.0616880879346
701,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,799.0617668758134,799.0617668758134,788.3388859231433,799.0617668758134
715,COMP_M,SimpleCase,ServiceA,M.A,0,3,0,13,Sensor,2.272727272727273,800.0546155555578,802.327342828285,782.0,800.0546155555578
724,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,800.0548924242447,805.0238365236236,791.0,800.0548924242447
720,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,801.0001698515766,801.0001698515766,799.0001602040812,801.0001698515766
731,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,802.0000602040815,812.0000602040815,800.0,802.0000602040815
710,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,802.0001743970312,802.0001743970312,793.0538944444465,802.0001743970312
725,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,802.0550600000023,806.9933316049405,792.0,802.0550600000023
721,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,803.0001789424857,803.0001789424857,799.8767120695253,803.0001789424857
722,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,804.0001834879403,804.0001834879403,800.9380648654239,804.0001834879403
718,COMP_M,SimpleCase,ServiceA,M.A,0,6,0,16,Sensor,2.292263610315186,804.054671315195,806.3469349255103,785.0,804.054671315195
726,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,804.0552277777801,809.0552277777801,795.0,804.0552277777801
732,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,805.0000178571428,813.9385653431763,803.0,805.0000178571428
723,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,805.0001880333948,805.0001880333948,800.9387320098425,805.0001880333948
717,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,805.8652518726583,814.854015917602,784.0,785.0001249999997
733,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,806.0000271929824,815.876570402859,804.0,806.0000271929824
705,SINK_M,SimpleCase,Actuator,M.B,2,1,12,1,ServiceA,0,806.0001925788494,806.0001925788494,791.352622796937,806.0001925788494
734,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,807.0000349999999,816.9379231987576,805.0,807.0000349999999
713,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,807.0001971243039,807.0001971243039,797.0856737338652,807.0001971243039
716,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,808.0002016697584,808.0002016697584,805.8652518726583,808.0002016697584
714,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,809.000206215213,809.000206215213,798.117674472576,809.000206215213
711,SINK_M,SimpleCase,Actuator,M.B,5,1,15,1,ServiceA,0,810.0002107606675,810.0002107606675,796.3076362061278,810.0002107606675
727,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,810.0554494152071,812.3411637009215,796.0,810.0554494152071
729,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,810.0557271929849,815.0871737338655,798.0,810.0557271929849
730,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,811.0558833333358,816.1191744725763,799.0,811.0558833333358
724,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,811.0622668758135,811.0622668758135,805.0238365236236,811.0622668758135
728,COMP_M,SimpleCase,ServiceA,M.A,0,2,0,12,Sensor,2.2988505747126435,813.0554944444469,815.3543450191596,797.0,813.0554944444469
715,SINK_M,SimpleCase,Actuator,M.B,3,1,13,1,ServiceA,0,813.0623502091469,813.0623502091469,802.327342828285,813.0623502091469
735,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,814.0560590909116,819.0250031902905,806.0,814.0560590909116
731,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,814.0623547546014,814.0623547546014,812.0000602040815,814.0623547546014
719,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,814.854015917602,823.8427799625458,786.0,787.0001416666663
741,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,815.0000352040815,825.0000352040815,813.0,815.0000352040815
725,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,815.0624335424802,815.0624335424802,806.9933316049405,815.0624335424802
742,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,816.0000428571427,824.9385903431762,814.0,816.0000428571427
736,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,816.0562266666692,820.9944982716074,807.0,816.0562266666692
717,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,816.0624380879348,816.0624380879348,814.854015917602,816.0624380879348
732,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,817.0624426333893,817.0624426333893,813.9385653431763,817.0624426333893
744,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,818.0000605263157,827.8766037361922,816.0,818.0000605263157
726,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,818.0624471788439,818.0624471788439,809.0552277777801,818.0624471788439
745,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,819.0000683333332,828.9379565320909,817.0,819.0000683333332
733,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,819.0624517242984,819.0624517242984,815.876570402859,819.0624517242984
734,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,820.0624562697529,820.0624562697529,816.9379231987576,820.0624562697529
718,SINK_M,SimpleCase,Actuator,M.B,6,1,16,1,ServiceA,0,821.0624608152075,821.0624608152075,806.3469349255103,821.0624608152075
737,COMP_M,SimpleCase,ServiceA,M.A,0,5,0,15,Sensor,2.2535211267605635,822.056448412701,824.3099695394616,808.0,822.056448412701
739,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,822.0567277777805,827.0567277777805,811.0,822.0567277777805
729,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,822.062465360662,822.062465360662,815.0871737338655,822.062465360662
730,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,823.0627668758136,823.0627668758136,816.1191744725763,823.0627668758136
719,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,824.8427845080004,824.8427845080004,823.8427799625458,824.8427845080004
747,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,825.0000083333333,833.9887723782772,824.0,825.0000083333333
727,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,825.8427890534549,825.8427890534549,812.3411637009215,825.8427890534549
738,COMP_M,SimpleCase,ServiceA,M.A,0,3,0,13,Sensor,2.272727272727273,826.0565044444471,828.3292317171744,809.0,826.0565044444471
742,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,826.9385996505355,826.9385996505355,824.9385903431762,826.9385996505355
748,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,827.0000261904761,835.9385736765096,825.0,827.0000261904761
746,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,827.0572166666694,832.1205078059099,818.0,827.0572166666694
741,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,827.93860419599,827.93860419599,825.0000352040815,827.93860419599
749,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,828.0000352040815,838.0000352040815,826.0,828.0000352040815
735,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,828.9386087414446,828.9386087414446,819.0250031902905,828.9386087414446
728,SINK_M,SimpleCase,Actuator,M.B,2,1,12,1,ServiceA,0,829.9386132868991,829.9386132868991,815.3543450191596,829.9386132868991
751,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,830.0000521929824,839.8765954028589,828.0,830.0000521929824
740,COMP_M,SimpleCase,ServiceA,M.A,0,6,0,16,Sensor,2.292263610315186,830.0565602040843,832.3488238143996,812.0,830.0565602040843
744,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,830.9386178323537,830.9386178323537,827.8766037361922,830.9386178323537
752,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,831.0000599999998,840.9379481987576,829.0,831.0000599999998
750,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,831.000209090909,835.9691531902879,827.0,831.000209090909
745,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,831.9386223778082,831.9386223778082,828.9379565320909,831.9386223778082
736,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,832.9386269232627,832.9386269232627,820.9944982716074,832.9386269232627
739,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,833.9386314687173,833.9386314687173,827.0567277777805,833.9386314687173
753,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,834.0002355263157,839.0316820671962,830.0,834.0002355263157
743,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,834.0566160818742,836.3423303675885,815.0,834.0566160818742
747,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,834.9887769237317,834.9887769237317,833.9887723782772,834.9887769237317
756,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,835.0000083333333,843.9887723782772,834.0,835.0000083333333
737,SINK_M,SimpleCase,Actuator,M.B,5,1,15,1,ServiceA,0,835.9887814691863,835.9887814691863,824.3099695394616,835.9887814691863
754,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,836.0004016666666,840.9386732716048,831.0,836.0004016666666
746,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,837.0633502091471,837.0633502091471,832.1205078059099,837.0633502091471
758,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,838.0000345238094,846.9385820098429,836.0,838.0000345238094
755,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,838.0005694444444,843.0005694444444,832.0,838.0005694444444
748,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,838.0633547546016,838.0633547546016,835.9385736765096,838.0633547546016
757,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,839.000725,844.0640161392405,835.0,839.000725
738,SINK_M,SimpleCase,Actuator,M.B,3,1,13,1,ServiceA,0,839.0634335424804,839.0634335424804,828.3292317171744,839.0634335424804
749,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,840.063438087935,840.063438087935,838.0000352040815,840.063438087935
761,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,841.0000602040815,851.0000602040815,839.0,841.0000602040815
750,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,841.0635168758138,841.0635168758138,835.9691531902879,841.0635168758138
762,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,842.000068859649,851.8766120695255,840.0,842.000068859649
759,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,842.0009007575758,846.9698448569546,837.0,842.0009007575758
751,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,842.0635214212683,842.0635214212683,839.8765954028589,842.0635214212683
763,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,843.0000766666665,852.9379648654242,841.0,843.0000766666665
752,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,843.0635259667229,843.0635259667229,840.9379481987576,843.0635259667229
740,SINK_M,SimpleCase,Actuator,M.B,6,1,16,1,ServiceA,0,844.0635305121774,844.0635305121774,832.3488238143996,844.0635305121774
766,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,845.0000916666664,853.9888557116103,844.0,845.0000916666664
756,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,845.063535057632,845.063535057632,843.9887723782772,845.063535057632
764,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,846.0012355263159,851.0326820671964,842.0,846.0012355263159
753,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,846.0635396030865,846.0635396030865,839.0316820671962,846.0635396030865
743,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,847.0637668758138,847.0637668758138,836.3423303675885,847.0637668758138
760,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,848.0011244152048,850.2868387009191,838.0,848.0011244152048
765,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,848.0014016666668,852.939673271605,843.0,848.0014016666668
758,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,848.9385913172022,848.9385913172022,846.9385820098429,848.9385913172022
769,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,849.0001261904758,857.9386736765093,847.0,849.0001261904758
767,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,849.0015583333335,854.064849472574,845.0,849.0015583333335
754,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,849.9385958626567,849.9385958626567,840.9386732716048,849.9385958626567
755,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,851.0639335424805,851.0639335424805,843.0005694444444,851.0639335424805
768,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,852.0017361111113,857.0017361111113,846.0,852.0017361111113
761,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,853.0000698515769,853.0000698515769,851.0000602040815,853.0000698515769
757,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,854.0000743970314,854.0000743970314,844.0640161392405,854.0000743970314
774,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,854.0001685374145,864.0001685374145,852.0,854.0001685374145
770,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,854.001900757576,858.9708448569548,848.0,854.001900757576
762,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,855.000078942486,855.000078942486,851.8766120695255,855.000078942486
776,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,855.0001749999996,863.9889390449434,854.0,855.0001749999996
775,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,855.000177192982,864.8767204028586,853.0,855.000177192982
763,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,856.0000834879405,856.0000834879405,852.9379648654242,856.0000834879405
766,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,857.0000880333951,857.0000880333951,853.9888557116103,857.0000880333951
777,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,857.0001933333328,866.9380815320906,855.0,857.0001933333328
759,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,858.0000925788496,858.0000925788496,846.9698448569546,858.0000925788496
764,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,859.0000971243041,859.0000971243041,851.0326820671964,859.0000971243041
771,COMP_M,SimpleCase,ServiceA,M.A,0,2,0,12,Sensor,2.2988505747126435,859.0021138888892,861.3009644636019,849.0,859.0021138888892
765,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,860.0001016697587,860.0001016697587,852.939673271605,860.0001016697587
769,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,861.0001062152132,861.0001062152132,857.9386736765093,861.0001062152132
778,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,861.0025583333337,866.0658494725742,856.0,861.0025583333337
780,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,862.0000178571428,870.9385653431763,860.0,862.0000178571428
767,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,862.0001107606678,862.0001107606678,854.064849472574,862.0001107606678
760,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,863.0644335424806,863.0644335424806,850.2868387009191,863.0644335424806
772,COMP_M,SimpleCase,ServiceA,M.A,0,5,0,15,Sensor,2.2535211267605635,864.0021789682543,866.2557000950148,850.0,864.0021789682543
779,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,864.0027355263162,869.0341820671968,857.0,864.0027355263162
