id,type,src,dst,app,latency,message,ctime,size,buffer
690,LINK,0,2,SimpleCase,1.0000083333333334,M.A,834,1000,59
689,LINK,2,7,SimpleCase,2.000166666666667,M.A,834.000133333333,1000,58
566,LINK,14,12,SimpleCase,1.0000052631578948,M.B,834.0291883040974,500,58
691,LINK,0,2,SimpleCase,1.0000083333333334,M.A,835,1000,59
566,LINK,12,7,SimpleCase,4.0000277777777775,M.B,835.0291935672552,500,57
650,LINK,7,12,SimpleCase,4.000055555555556,M.A,835.0685666666698,1000,57
559,LINK,7,2,SimpleCase,2.0000833333333334,M.B,835.0827454701825,500,57
556,LINK,2,1,SimpleCase,1.0000045454545454,M.B,835.0855510257371,500,57
643,LINK,7,2,SimpleCase,2.0000833333333334,M.B,835.4125609195431,500,58
692,LINK,0,2,SimpleCase,1.0000083333333334,M.A,836,1000,59
691,LINK,2,7,SimpleCase,2.000166666666667,M.A,836.0001499999996,1000,59
693,LINK,0,2,SimpleCase,1.0000083333333334,M.A,837,1000,59
692,LINK,2,7,SimpleCase,2.000166666666667,M.A,837.0001583333329,1000,59
568,LINK,12,16,SimpleCase,1.0000102040816325,M.A,837.0292888888928,1000,59
651,LINK,7,8,SimpleCase,1.00001,M.A,837.0687333333365,1000,59
567,LINK,12,7,SimpleCase,4.0000277777777775,M.B,837.0832873873912,500,60
638,LINK,2,1,SimpleCase,1.0000045454545454,M.B,837.0856343590705,500,60
660,LINK,5,2,SimpleCase,1.0000047619047618,M.B,837.8983312752216,500,61
694,LINK,0,2,SimpleCase,1.0000083333333334,M.A,838,1000,62
660,LINK,2,1,SimpleCase,1.0000045454545454,M.B,838.8983360371263,500,58
695,LINK,0,2,SimpleCase,1.0000083333333334,M.A,839,1000,59
694,LINK,2,5,SimpleCase,1.000009523809524,M.A,839.0001749999996,1000,59
652,LINK,7,12,SimpleCase,4.000055555555556,M.A,839.0689000000032,1000,59
566,LINK,7,2,SimpleCase,2.0000833333333334,M.B,839.0827732479603,500,59
559,LINK,2,1,SimpleCase,1.0000045454545454,M.B,839.0857176924038,500,59
663,LINK,3,2,SimpleCase,1.0000052631578948,M.B,839.2580833757786,500,60
696,LINK,0,2,SimpleCase,1.0000083333333334,M.A,840,1000,60
695,LINK,2,7,SimpleCase,2.000166666666667,M.A,840.0001833333329,1000,60
663,LINK,2,1,SimpleCase,1.0000045454545454,M.B,840.2580886389364,500,59
697,LINK,0,2,SimpleCase,1.0000083333333334,M.A,841,1000,59
696,LINK,2,3,SimpleCase,1.0000105263157895,M.A,841.0001916666662,1000,59
572,LINK,12,16,SimpleCase,1.0000102040816325,M.A,841.0293444444484,1000,59
654,LINK,7,11,SimpleCase,1.0000105263157895,M.A,841.0690666666699,1000,59
643,LINK,2,1,SimpleCase,1.0000045454545454,M.B,841.0858010257372,500,59
698,LINK,0,2,SimpleCase,1.0000083333333334,M.A,842,1000,59
568,LINK,16,12,SimpleCase,1.0000051020408163,M.B,842.0561447305582,500,57
699,LINK,0,2,SimpleCase,1.0000083333333334,M.A,843,1000,56
568,LINK,12,7,SimpleCase,4.0000277777777775,M.B,843.0561498325991,500,55
655,LINK,7,12,SimpleCase,4.000055555555556,M.A,843.0692333333366,1000,55
567,LINK,7,2,SimpleCase,2.0000833333333334,M.B,843.082801025738,500,55
566,LINK,2,1,SimpleCase,1.0000045454545454,M.B,843.0858843590705,500,55
700,LINK,0,2,SimpleCase,1.0000083333333334,M.A,844,1000,56
699,LINK,2,7,SimpleCase,2.000166666666667,M.A,844.0002166666661,1000,56
575,LINK,12,14,SimpleCase,1.0000105263157895,M.A,845.029400000004,1000,54
657,LINK,7,8,SimpleCase,1.00001,M.A,845.0694000000033,1000,54
567,LINK,2,1,SimpleCase,1.0000045454545454,M.B,845.0859676924039,500,54
647,LINK,7,2,SimpleCase,2.0000833333333334,M.B,845.75738850575,500,55
701,LINK,0,2,SimpleCase,1.0000083333333334,M.A,846,1000,56
572,LINK,16,12,SimpleCase,1.0000051020408163,M.B,846.0829903681421,500,55
702,LINK,0,2,SimpleCase,1.0000083333333334,M.A,847,1000,55
701,LINK,2,7,SimpleCase,2.000166666666667,M.A,847.0000083333333,1000,55
568,LINK,7,2,SimpleCase,2.0000833333333334,M.B,847.0828288035158,500,54
572,LINK,12,7,SimpleCase,4.0000277777777775,M.B,847.0829954701829,500,54
651,LINK,8,7,SimpleCase,1.000005,M.B,847.7461626881751,500,55
647,LINK,2,1,SimpleCase,1.0000045454545454,M.B,847.7574718390833,500,55
702,LINK,2,7,SimpleCase,2.000166666666667,M.A,848.0000166666666,1000,55
666,LINK,6,2,SimpleCase,1.0000051020408163,M.B,848.0000268707483,500,56
651,LINK,7,2,SimpleCase,2.0000833333333334,M.B,848.7461676881751,500,56
703,LINK,0,2,SimpleCase,1.0000083333333334,M.A,849,1000,56
666,LINK,2,1,SimpleCase,1.0000045454545454,M.B,849.0000319727892,500,56
579,LINK,12,13,SimpleCase,1.00001,M.A,849.0294555555596,1000,56
659,LINK,7,9,SimpleCase,1.0000111111111112,M.A,849.0697333333367,1000,56
568,LINK,2,1,SimpleCase,1.0000045454545454,M.B,849.7575551724167,500,56
704,LINK,0,2,SimpleCase,1.0000083333333334,M.A,850,1000,57
703,LINK,2,6,SimpleCase,1.0000102040816325,M.A,850.0000083333333,1000,57
575,LINK,14,12,SimpleCase,1.0000052631578948,M.B,850.0294105263198,500,57
423,LINK,2,1,SimpleCase,1.0000045454545454,M.B,850.2758704022993,500,56
669,LINK,4,2,SimpleCase,1.000005,M.B,850.9016743442627,500,57
705,LINK,0,2,SimpleCase,1.0000083333333334,M.A,851,1000,58
704,LINK,2,7,SimpleCase,2.000166666666667,M.A,851.0000166666666,1000,58
575,LINK,12,7,SimpleCase,4.0000277777777775,M.B,851.0294157894776,500,56
661,LINK,7,12,SimpleCase,4.000055555555556,M.A,851.0699000000034,1000,56
572,LINK,7,2,SimpleCase,2.0000833333333334,M.B,851.0830232479607,500,56
651,LINK,2,1,SimpleCase,1.0000045454545454,M.B,851.75763850575,500,56
669,LINK,2,1,SimpleCase,1.0000045454545454,M.B,851.9016793442627,500,56
706,LINK,0,2,SimpleCase,1.0000083333333334,M.A,852,1000,57
705,LINK,2,4,SimpleCase,1.00001,M.A,852.0000249999999,1000,57
654,LINK,11,7,SimpleCase,1.0000052631578948,M.B,852.2385687184094,500,57
707,LINK,0,2,SimpleCase,1.0000083333333334,M.A,853,1000,58
706,LINK,2,7,SimpleCase,2.000166666666667,M.A,853.0000333333332,1000,58
582,LINK,12,16,SimpleCase,1.0000102040816325,M.A,853.0295111111152,1000,56
662,LINK,7,12,SimpleCase,4.000055555555556,M.A,853.0700666666701,1000,56
654,LINK,7,2,SimpleCase,2.0000833333333334,M.B,853.2385739815672,500,56
572,LINK,2,1,SimpleCase,1.0000045454545454,M.B,853.7577218390834,500,56
579,LINK,13,12,SimpleCase,1.000005,M.B,853.9768339766122,500,57
708,LINK,0,2,SimpleCase,1.0000083333333334,M.A,854,1000,58
707,LINK,2,7,SimpleCase,2.000166666666667,M.A,854.0000416666666,1000,58
579,LINK,12,7,SimpleCase,4.0000277777777775,M.B,854.9768389766122,500,56
709,LINK,0,2,SimpleCase,1.0000083333333334,M.A,855,1000,57
708,LINK,2,7,SimpleCase,2.000166666666667,M.A,855.0000499999999,1000,57
664,LINK,7,10,SimpleCase,1.0000090909090908,M.A,855.0702333333368,1000,56
575,LINK,7,2,SimpleCase,2.0000833333333334,M.B,855.0830510257384,500,56
654,LINK,2,1,SimpleCase,1.0000045454545454,M.B,855.7578051724167,500,56
710,LINK,0,2,SimpleCase,1.0000083333333334,M.A,857,1000,54
665,LINK,7,12,SimpleCase,4.000055555555556,M.A,857.0704000000035,1000,53
658,LINK,7,2,SimpleCase,2.0000833333333334,M.B,857.4143942528768,500,54
657,LINK,8,7,SimpleCase,1.000005,M.B,857.4235820430138,500,55
575,LINK,2,1,SimpleCase,1.0000045454545454,M.B,857.7578885057501,500,55
582,LINK,16,12,SimpleCase,1.0000051020408163,M.B,858.0563669527806,500,55
674,LINK,5,2,SimpleCase,1.0000047619047618,M.B,858.237314326069,500,56
657,LINK,7,2,SimpleCase,2.0000833333333334,M.B,858.4235870430138,500,56
676,LINK,3,2,SimpleCase,1.0000052631578948,M.B,858.612922085456,500,57
711,LINK,0,2,SimpleCase,1.0000083333333334,M.A,859,1000,57
582,LINK,12,7,SimpleCase,4.0000277777777775,M.B,859.0563720548215,500,57
667,LINK,7,9,SimpleCase,1.0000111111111112,M.A,859.0705666666702,1000,57
579,LINK,7,2,SimpleCase,2.0000833333333334,M.B,859.0830788035162,500,57
674,LINK,2,1,SimpleCase,1.0000045454545454,M.B,859.2373190879738,500,57
676,LINK,2,1,SimpleCase,1.0000045454545454,M.B,859.6129273486139,500,57
658,LINK,2,1,SimpleCase,1.0000045454545454,M.B,859.7579718390834,500,57
712,LINK,0,2,SimpleCase,1.0000083333333334,M.A,860,1000,58
711,LINK,2,3,SimpleCase,1.0000105263157895,M.A,860.0000083333333,1000,58
659,LINK,9,7,SimpleCase,1.0000055555555556,M.B,860.0697444444478,500,59
713,LINK,0,2,SimpleCase,1.0000083333333334,M.A,861,1000,58
712,LINK,2,5,SimpleCase,1.000009523809524,M.A,861.0000166666666,1000,58
588,LINK,12,15,SimpleCase,1.000009523809524,M.A,861.0296222222264,1000,57
659,LINK,7,2,SimpleCase,2.0000833333333334,M.B,861.0697500000033,500,57
668,LINK,7,11,SimpleCase,1.0000105263157895,M.A,861.0707333333369,1000,57
586,LINK,12,7,SimpleCase,4.0000277777777775,M.B,861.0836207207249,500,58
657,LINK,2,1,SimpleCase,1.0000045454545454,M.B,861.7580551724168,500,57
714,LINK,0,2,SimpleCase,1.0000083333333334,M.A,862,1000,58
713,LINK,2,7,SimpleCase,2.000166666666667,M.A,862.0000249999999,1000,58
715,LINK,0,2,SimpleCase,1.0000083333333334,M.A,863,1000,55
714,LINK,2,7,SimpleCase,2.000166666666667,M.A,863.0000333333332,1000,55
670,LINK,7,12,SimpleCase,4.000055555555556,M.A,863.0709000000036,1000,55
582,LINK,7,2,SimpleCase,2.0000833333333334,M.B,863.0831065812939,500,55
579,LINK,2,1,SimpleCase,1.0000045454545454,M.B,863.7581385057501,500,54
716,LINK,0,2,SimpleCase,1.0000083333333334,M.A,864,1000,55
715,LINK,2,7,SimpleCase,2.000166666666667,M.A,864.0000416666666,1000,55
716,LINK,2,7,SimpleCase,2.000166666666667,M.A,865.0000499999999,1000,54
671,LINK,7,12,SimpleCase,4.000055555555556,M.A,865.0710666666703,1000,53
659,LINK,2,1,SimpleCase,1.0000045454545454,M.B,865.7582218390835,500,53
588,LINK,15,12,SimpleCase,1.0000047619047618,M.B,865.9005994879714,500,54
664,LINK,10,7,SimpleCase,1.0000045454545454,M.B,865.9063079980164,500,55
588,LINK,12,7,SimpleCase,4.0000277777777775,M.B,866.9006042498761,500,54
664,LINK,7,2,SimpleCase,2.0000833333333334,M.B,866.9063125434709,500,54
717,LINK,0,2,SimpleCase,1.0000083333333334,M.A,867,1000,55
672,LINK,7,12,SimpleCase,4.000055555555556,M.A,867.071233333337,1000,55
586,LINK,7,2,SimpleCase,2.0000833333333334,M.B,867.0831343590717,500,55
582,LINK,2,1,SimpleCase,1.0000045454545454,M.B,867.7583051724168,500,55
718,LINK,0,2,SimpleCase,1.0000083333333334,M.A,868,1000,56
717,LINK,2,7,SimpleCase,2.000166666666667,M.A,868.0000083333333,1000,56
685,LINK,6,2,SimpleCase,1.0000051020408163,M.B,868.0000268707483,500,57
719,LINK,0,2,SimpleCase,1.0000083333333334,M.A,869,1000,57
718,LINK,2,7,SimpleCase,2.000166666666667,M.A,869.0000166666666,1000,57
685,LINK,2,1,SimpleCase,1.0000045454545454,M.B,869.0000319727892,500,57
597,LINK,12,15,SimpleCase,1.000009523809524,M.A,869.0297333333376,1000,57
673,LINK,7,10,SimpleCase,1.0000090909090908,M.A,869.0714000000037,1000,57
592,LINK,12,7,SimpleCase,4.0000277777777775,M.B,869.0837318318361,500,58
664,LINK,2,1,SimpleCase,1.0000045454545454,M.B,869.7583885057502,500,58
720,LINK,0,2,SimpleCase,1.0000083333333334,M.A,870,1000,59
719,LINK,2,6,SimpleCase,1.0000102040816325,M.A,870.0000249999999,1000,59
667,LINK,9,7,SimpleCase,1.0000055555555556,M.B,870.0705777777813,500,58
688,LINK,4,2,SimpleCase,1.000005,M.B,870.5738054918037,500,58
424,LINK,2,1,SimpleCase,1.0000045454545454,M.B,870.9655255747132,500,59
720,LINK,2,7,SimpleCase,2.000166666666667,M.A,871.0000333333332,1000,59
667,LINK,7,2,SimpleCase,2.0000833333333334,M.B,871.0705833333368,500,57
675,LINK,7,12,SimpleCase,4.000055555555556,M.A,871.0715666666704,1000,57
588,LINK,7,2,SimpleCase,2.0000833333333334,M.B,871.0831621368494,500,57
688,LINK,2,1,SimpleCase,1.0000045454545454,M.B,871.5738104918037,500,57
586,LINK,2,1,SimpleCase,1.0000045454545454,M.B,871.7584718390835,500,57
721,LINK,0,2,SimpleCase,1.0000083333333334,M.A,872,1000,58
668,LINK,11,7,SimpleCase,1.0000052631578948,M.B,872.2402353850764,500,58
722,LINK,0,2,SimpleCase,1.0000083333333334,M.A,873,1000,59
721,LINK,2,4,SimpleCase,1.00001,M.A,873.0000083333333,1000,59
677,LINK,7,9,SimpleCase,1.0000111111111112,M.A,873.0717333333371,1000,57
668,LINK,7,2,SimpleCase,2.0000833333333334,M.B,873.2402406482342,500,57
667,LINK,2,1,SimpleCase,1.0000045454545454,M.B,873.7585551724169,500,57
597,LINK,15,12,SimpleCase,1.0000047619047618,M.B,873.9007105990826,500,58
723,LINK,0,2,SimpleCase,1.0000083333333334,M.A,874,1000,59
722,LINK,2,7,SimpleCase,2.000166666666667,M.A,874.0000166666666,1000,59
597,LINK,12,7,SimpleCase,4.0000277777777775,M.B,874.9007153609873,500,56
724,LINK,0,2,SimpleCase,1.0000083333333334,M.A,875,1000,57
723,LINK,2,7,SimpleCase,2.000166666666667,M.A,875.0000249999999,1000,57
678,LINK,7,8,SimpleCase,1.00001,M.A,875.0719000000038,1000,56
592,LINK,7,2,SimpleCase,2.0000833333333334,M.B,875.0831899146272,500,56
588,LINK,2,1,SimpleCase,1.0000045454545454,M.B,875.7586385057502,500,56
725,LINK,0,2,SimpleCase,1.0000083333333334,M.A,876,1000,57
724,LINK,2,7,SimpleCase,2.000166666666667,M.A,876.0000333333332,1000,57
726,LINK,0,2,SimpleCase,1.0000083333333334,M.A,877,1000,56
725,LINK,2,7,SimpleCase,2.000166666666667,M.A,877.0000416666666,1000,56
606,LINK,12,14,SimpleCase,1.0000105263157895,M.A,877.0298444444488,1000,56
679,LINK,7,12,SimpleCase,4.000055555555556,M.A,877.0720666666705,1000,56
600,LINK,12,7,SimpleCase,4.0000277777777775,M.B,877.0838429429473,500,57
668,LINK,2,1,SimpleCase,1.0000045454545454,M.B,877.7587218390836,500,57
696,LINK,3,2,SimpleCase,1.0000052631578948,M.B,877.9677607951335,500,58
727,LINK,0,2,SimpleCase,1.0000083333333334,M.A,878,1000,59
694,LINK,5,2,SimpleCase,1.0000047619047618,M.B,878.5762973769165,500,58
696,LINK,2,1,SimpleCase,1.0000045454545454,M.B,878.9677660582913,500,57
728,LINK,0,2,SimpleCase,1.0000083333333334,M.A,879,1000,58
727,LINK,2,3,SimpleCase,1.0000105263157895,M.A,879.0000583333332,1000,58
680,LINK,7,8,SimpleCase,1.00001,M.A,879.0722333333372,1000,58
597,LINK,7,2,SimpleCase,2.0000833333333334,M.B,879.0832176924049,500,58
694,LINK,2,1,SimpleCase,1.0000045454545454,M.B,879.5763021388212,500,58
592,LINK,2,1,SimpleCase,1.0000045454545454,M.B,879.7588051724169,500,58
673,LINK,10,7,SimpleCase,1.0000045454545454,M.B,879.9074746646833,500,59
729,LINK,0,2,SimpleCase,1.0000083333333334,M.A,880,1000,59
728,LINK,2,5,SimpleCase,1.000009523809524,M.A,880.0000666666665,1000,59
673,LINK,7,2,SimpleCase,2.0000833333333334,M.B,880.9074792101378,500,57
730,LINK,0,2,SimpleCase,1.0000083333333334,M.A,881,1000,57
729,LINK,2,7,SimpleCase,2.000166666666667,M.A,881.0000749999998,1000,57
607,LINK,12,16,SimpleCase,1.0000102040816325,M.A,881.0299000000044,1000,56
681,LINK,7,10,SimpleCase,1.0000090909090908,M.A,881.0724000000039,1000,56
597,LINK,2,1,SimpleCase,1.0000045454545454,M.B,881.7588885057503,500,56
731,LINK,0,2,SimpleCase,1.0000083333333334,M.A,882,1000,56
730,LINK,2,7,SimpleCase,2.000166666666667,M.A,882.0000833333331,1000,56
606,LINK,14,12,SimpleCase,1.0000052631578948,M.B,882.0298549707646,500,57
732,LINK,0,2,SimpleCase,1.0000083333333334,M.A,883,1000,55
606,LINK,12,7,SimpleCase,4.0000277777777775,M.B,883.0298602339225,500,54
682,LINK,7,12,SimpleCase,4.000055555555556,M.A,883.0725666666706,1000,54
600,LINK,7,2,SimpleCase,2.0000833333333334,M.B,883.0832454701826,500,54
673,LINK,2,1,SimpleCase,1.0000045454545454,M.B,883.7589718390836,500,54
733,LINK,0,2,SimpleCase,1.0000083333333334,M.A,884,1000,55
732,LINK,2,7,SimpleCase,2.000166666666667,M.A,884.0000999999997,1000,55
677,LINK,9,7,SimpleCase,1.0000055555555556,M.B,884.0717444444482,500,56
734,LINK,0,2,SimpleCase,1.0000083333333334,M.A,885,1000,56
612,LINK,12,13,SimpleCase,1.00001,M.A,885.02995555556,1000,55
677,LINK,7,2,SimpleCase,2.0000833333333334,M.B,885.0717500000037,500,55
684,LINK,7,10,SimpleCase,1.0000090909090908,M.A,885.0727333333373,1000,55
678,LINK,8,7,SimpleCase,1.000005,M.B,885.7493293548424,500,56
600,LINK,2,1,SimpleCase,1.0000045454545454,M.B,885.759055172417,500,56
735,LINK,0,2,SimpleCase,1.0000083333333334,M.A,886,1000,57
734,LINK,2,7,SimpleCase,2.000166666666667,M.A,886.0001166666664,1000,57
607,LINK,16,12,SimpleCase,1.0000051020408163,M.B,886.0567558416699,500,57
678,LINK,7,2,SimpleCase,2.0000833333333334,M.B,886.7493343548424,500,56
736,LINK,0,2,SimpleCase,1.0000083333333334,M.A,887,1000,56
735,LINK,2,7,SimpleCase,2.000166666666667,M.A,887.0001249999997,1000,56
607,LINK,12,7,SimpleCase,4.0000277777777775,M.B,887.0567609437107,500,56
686,LINK,7,12,SimpleCase,4.000055555555556,M.A,887.072900000004,1000,56
606,LINK,7,2,SimpleCase,2.0000833333333334,M.B,887.0832732479604,500,56
677,LINK,2,1,SimpleCase,1.0000045454545454,M.B,887.7591385057503,500,56
737,LINK,0,2,SimpleCase,1.0000083333333334,M.A,888,1000,57
703,LINK,6,2,SimpleCase,1.0000051020408163,M.B,888.0000268707483,500,58
736,LINK,2,7,SimpleCase,2.000166666666667,M.A,888.000133333333,1000,58
738,LINK,0,2,SimpleCase,1.0000083333333334,M.A,889,1000,58
703,LINK,2,1,SimpleCase,1.0000045454545454,M.B,889.0000319727892,500,58
613,LINK,12,13,SimpleCase,1.00001,M.A,889.0300111111156,1000,57
689,LINK,7,11,SimpleCase,1.0000105263157895,M.A,889.0730666666707,1000,57
678,LINK,2,1,SimpleCase,1.0000045454545454,M.B,889.7592218390837,500,57
612,LINK,13,12,SimpleCase,1.000005,M.B,889.9773339766126,500,58
738,LINK,2,6,SimpleCase,1.0000102040816325,M.A,890.0001499999996,1000,57
705,LINK,4,2,SimpleCase,1.000005,M.B,890.2459366393447,500,56
612,LINK,12,7,SimpleCase,4.0000277777777775,M.B,890.9773389766126,500,56
691,LINK,7,12,SimpleCase,4.000055555555556,M.A,891.0732333333374,1000,54
607,LINK,7,2,SimpleCase,2.0000833333333334,M.B,891.0833010257381,500,54
705,LINK,2,1,SimpleCase,1.0000045454545454,M.B,891.2459416393447,500,54
425,LINK,2,1,SimpleCase,1.0000045454545454,M.B,891.655180747127,500,55
606,LINK,2,1,SimpleCase,1.0000045454545454,M.B,891.759305172417,500,55
681,LINK,10,7,SimpleCase,1.0000045454545454,M.B,891.9084746646835,500,56
739,LINK,0,2,SimpleCase,1.0000083333333334,M.A,892,1000,57
681,LINK,7,2,SimpleCase,2.0000833333333334,M.B,892.908479210138,500,56
740,LINK,0,2,SimpleCase,1.0000083333333334,M.A,893,1000,57
739,LINK,2,4,SimpleCase,1.00001,M.A,893.0000083333333,1000,57
607,LINK,2,1,SimpleCase,1.0000045454545454,M.B,893.7593885057504,500,54
613,LINK,13,12,SimpleCase,1.000005,M.B,893.9773895321682,500,55
741,LINK,0,2,SimpleCase,1.0000083333333334,M.A,894,1000,56
740,LINK,2,7,SimpleCase,2.000166666666667,M.A,894.0000166666666,1000,56
613,LINK,12,7,SimpleCase,4.0000277777777775,M.B,894.9773945321682,500,54
742,LINK,0,2,SimpleCase,1.0000083333333334,M.A,895,1000,55
741,LINK,2,7,SimpleCase,2.000166666666667,M.A,895.0000249999999,1000,55
695,LINK,7,12,SimpleCase,4.000055555555556,M.A,895.0735666666708,1000,55
612,LINK,7,2,SimpleCase,2.0000833333333334,M.B,895.0833288035159,500,55
680,LINK,8,7,SimpleCase,1.000005,M.B,895.4267487096811,500,55
681,LINK,2,1,SimpleCase,1.0000045454545454,M.B,895.7594718390837,500,55
742,LINK,2,7,SimpleCase,2.000166666666667,M.A,896.0000333333332,1000,55
680,LINK,7,2,SimpleCase,2.0000833333333334,M.B,896.4267537096811,500,55
743,LINK,0,2,SimpleCase,1.0000083333333334,M.A,897,1000,55
622,LINK,12,15,SimpleCase,1.000009523809524,M.A,897.0301222222269,1000,55
699,LINK,7,12,SimpleCase,4.000055555555556,M.A,897.0737333333375,1000,55
616,LINK,12,7,SimpleCase,4.0000277777777775,M.B,897.0841207207253,500,56
711,LINK,3,2,SimpleCase,1.0000052631578948,M.B,897.3225995048109,500,57
612,LINK,2,1,SimpleCase,1.0000045454545454,M.B,897.7595551724171,500,57
744,LINK,0,2,SimpleCase,1.0000083333333334,M.A,898,1000,58
743,LINK,2,7,SimpleCase,2.000166666666667,M.A,898.0000083333333,1000,58
711,LINK,2,1,SimpleCase,1.0000045454545454,M.B,898.3226047679688,500,57
712,LINK,5,2,SimpleCase,1.0000047619047618,M.B,898.915280427764,500,57
745,LINK,0,2,SimpleCase,1.0000083333333334,M.A,899,1000,58
744,LINK,2,3,SimpleCase,1.0000105263157895,M.A,899.0000166666666,1000,58
613,LINK,7,2,SimpleCase,2.0000833333333334,M.B,899.0833565812936,500,57
680,LINK,2,1,SimpleCase,1.0000045454545454,M.B,899.7596385057504,500,56
712,LINK,2,1,SimpleCase,1.0000045454545454,M.B,899.9152851896687,500,56
746,LINK,0,2,SimpleCase,1.0000083333333334,M.A,900,1000,57
745,LINK,2,5,SimpleCase,1.000009523809524,M.A,900.0000249999999,1000,57
689,LINK,11,7,SimpleCase,1.0000052631578948,M.B,900.2425687184102,500,57
747,LINK,0,2,SimpleCase,1.0000083333333334,M.A,901,1000,57
746,LINK,2,7,SimpleCase,2.000166666666667,M.A,901.0000333333332,1000,57
623,LINK,12,13,SimpleCase,1.00001,M.A,901.0301777777825,1000,56
702,LINK,7,12,SimpleCase,4.000055555555556,M.A,901.0740666666709,1000,56
689,LINK,7,2,SimpleCase,2.0000833333333334,M.B,901.2425739815681,500,56
684,LINK,10,7,SimpleCase,1.0000045454545454,M.B,901.744540238454,500,57
613,LINK,2,1,SimpleCase,1.0000045454545454,M.B,901.7597218390838,500,56
622,LINK,15,12,SimpleCase,1.0000047619047618,M.B,901.9010994879718,500,57
748,LINK,0,2,SimpleCase,1.0000083333333334,M.A,902,1000,58
747,LINK,2,7,SimpleCase,2.000166666666667,M.A,902.0000416666666,1000,58
684,LINK,7,2,SimpleCase,2.0000833333333334,M.B,902.7445447839085,500,57
622,LINK,12,7,SimpleCase,4.0000277777777775,M.B,902.9011042498765,500,56
749,LINK,0,2,SimpleCase,1.0000083333333334,M.A,903,1000,57
748,LINK,2,7,SimpleCase,2.000166666666667,M.A,903.0000499999999,1000,57
704,LINK,7,8,SimpleCase,1.00001,M.A,903.0742333333376,1000,57
616,LINK,7,2,SimpleCase,2.0000833333333334,M.B,903.0833843590714,500,57
692,LINK,7,2,SimpleCase,2.0000833333333334,M.B,903.418227586211,500,58
689,LINK,2,1,SimpleCase,1.0000045454545454,M.B,903.7598051724171,500,58
750,LINK,0,2,SimpleCase,1.0000083333333334,M.A,904,1000,59
749,LINK,2,7,SimpleCase,2.000166666666667,M.A,904.0000583333332,1000,59
751,LINK,0,2,SimpleCase,1.0000083333333334,M.A,905,1000,58
750,LINK,2,7,SimpleCase,2.000166666666667,M.A,905.0000666666665,1000,58
626,LINK,12,15,SimpleCase,1.000009523809524,M.A,905.0302333333381,1000,58
706,LINK,7,12,SimpleCase,4.000055555555556,M.A,905.0744000000043,1000,58
684,LINK,2,1,SimpleCase,1.0000045454545454,M.B,905.7598885057505,500,58
623,LINK,13,12,SimpleCase,1.000005,M.B,905.977556198835,500,59
752,LINK,0,2,SimpleCase,1.0000083333333334,M.A,906,1000,60
623,LINK,12,7,SimpleCase,4.0000277777777775,M.B,906.977561198835,500,57
753,LINK,0,2,SimpleCase,1.0000083333333334,M.A,907,1000,58
752,LINK,2,7,SimpleCase,2.000166666666667,M.A,907.0000833333331,1000,58
707,LINK,7,11,SimpleCase,1.0000105263157895,M.A,907.074566666671,1000,58
622,LINK,7,2,SimpleCase,2.0000833333333334,M.B,907.0834121368491,500,58
616,LINK,2,1,SimpleCase,1.0000045454545454,M.B,907.7599718390838,500,58
754,LINK,0,2,SimpleCase,1.0000083333333334,M.A,908,1000,59
719,LINK,6,2,SimpleCase,1.0000051020408163,M.B,908.0000268707483,500,60
755,LINK,0,2,SimpleCase,1.0000083333333334,M.A,909,1000,58
719,LINK,2,1,SimpleCase,1.0000045454545454,M.B,909.0000319727892,500,58
631,LINK,12,13,SimpleCase,1.00001,M.A,909.0302888888937,1000,57
708,LINK,7,12,SimpleCase,4.000055555555556,M.A,909.0747333333377,1000,57
692,LINK,2,1,SimpleCase,1.0000045454545454,M.B,909.7600551724172,500,57
626,LINK,15,12,SimpleCase,1.0000047619047618,M.B,909.901210599083,500,58
721,LINK,4,2,SimpleCase,1.000005,M.B,909.9180677868857,500,59
756,LINK,0,2,SimpleCase,1.0000083333333334,M.A,910,1000,60
755,LINK,2,6,SimpleCase,1.0000102040816325,M.A,910.0001083333331,1000,59
626,LINK,12,7,SimpleCase,4.0000277777777775,M.B,910.9012153609877,500,58
721,LINK,2,1,SimpleCase,1.0000045454545454,M.B,910.9180727868857,500,58
756,LINK,2,4,SimpleCase,1.00001,M.A,911.0001166666664,1000,57
623,LINK,7,2,SimpleCase,2.0000833333333334,M.B,911.0834399146269,500,55
622,LINK,2,1,SimpleCase,1.0000045454545454,M.B,911.7601385057505,500,55
757,LINK,0,2,SimpleCase,1.0000083333333334,M.A,912,1000,56
426,LINK,2,1,SimpleCase,1.0000045454545454,M.B,912.3448359195409,500,55
757,LINK,2,7,SimpleCase,2.000166666666667,M.A,913.0000083333333,1000,55
634,LINK,12,14,SimpleCase,1.0000105263157895,M.A,913.0303444444493,1000,54
714,LINK,7,9,SimpleCase,1.0000111111111112,M.A,913.0750666666711,1000,54
704,LINK,8,7,SimpleCase,1.000005,M.B,913.7516626881762,500,55
623,LINK,2,1,SimpleCase,1.0000045454545454,M.B,913.7602218390839,500,55
701,LINK,7,2,SimpleCase,2.0000833333333334,M.B,913.7630551724178,500,56
631,LINK,13,12,SimpleCase,1.000005,M.B,913.9776673099462,500,57
704,LINK,7,2,SimpleCase,2.0000833333333334,M.B,914.7516676881762,500,54
631,LINK,12,7,SimpleCase,4.0000277777777775,M.B,914.9776723099462,500,54
